date,wm_yr_wk,weekday,wday,month,year,d,event_name_1,event_type_1,event_name_2,event_type_2,snap_CA,snap_TX,snap_WI,week,day
2014-09-13,11433,Saturday,1,9,2014,d_1324,No Event,No Event,No Event,No Event,0,1,0,37,13
2014-09-14,11433,Sunday,2,9,2014,d_1325,No Event,No Event,No Event,No Event,0,0,1,37,14
2014-09-15,11433,Monday,3,9,2014,d_1326,No Event,No Event,No Event,No Event,0,1,1,38,15
2014-09-16,11433,Tuesday,4,9,2014,d_1327,No Event,No Event,No Event,No Event,0,0,0,38,16
2014-09-17,11433,Wednesday,5,9,2014,d_1328,No Event,No Event,No Event,No Event,0,0,0,38,17
2014-09-18,11433,Thursday,6,9,2014,d_1329,No Event,No Event,No Event,No Event,0,0,0,38,18
2014-09-19,11433,Friday,7,9,2014,d_1330,No Event,No Event,No Event,No Event,0,0,0,38,19
2014-09-20,11434,Saturday,1,9,2014,d_1331,No Event,No Event,No Event,No Event,0,0,0,38,20
2014-09-21,11434,Sunday,2,9,2014,d_1332,No Event,No Event,No Event,No Event,0,0,0,38,21
2014-09-22,11434,Monday,3,9,2014,d_1333,No Event,No Event,No Event,No Event,0,0,0,39,22
2014-09-23,11434,Tuesday,4,9,2014,d_1334,No Event,No Event,No Event,No Event,0,0,0,39,23
2014-09-24,11434,Wednesday,5,9,2014,d_1335,No Event,No Event,No Event,No Event,0,0,0,39,24
2014-09-25,11434,Thursday,6,9,2014,d_1336,No Event,No Event,No Event,No Event,0,0,0,39,25
2014-09-26,11434,Friday,7,9,2014,d_1337,No Event,No Event,No Event,No Event,0,0,0,39,26
2014-09-27,11435,Saturday,1,9,2014,d_1338,No Event,No Event,No Event,No Event,0,0,0,39,27
2014-09-28,11435,Sunday,2,9,2014,d_1339,No Event,No Event,No Event,No Event,0,0,0,39,28
2014-09-29,11435,Monday,3,9,2014,d_1340,No Event,No Event,No Event,No Event,0,0,0,40,29
2014-09-30,11435,Tuesday,4,9,2014,d_1341,No Event,No Event,No Event,No Event,0,0,0,40,30
2014-10-01,11435,Wednesday,5,10,2014,d_1342,No Event,No Event,No Event,No Event,1,1,0,40,1
2014-10-02,11435,Thursday,6,10,2014,d_1343,No Event,No Event,No Event,No Event,1,0,1,40,2
2014-10-03,11435,Friday,7,10,2014,d_1344,No Event,No Event,No Event,No Event,1,1,1,40,3
2014-10-04,11436,Saturday,1,10,2014,d_1345,EidAlAdha,Religious,No Event,No Event,1,0,0,40,4
2014-10-05,11436,Sunday,2,10,2014,d_1346,No Event,No Event,No Event,No Event,1,1,1,40,5
2014-10-06,11436,Monday,3,10,2014,d_1347,No Event,No Event,No Event,No Event,1,1,1,41,6
2014-10-07,11436,Tuesday,4,10,2014,d_1348,No Event,No Event,No Event,No Event,1,1,0,41,7
2014-10-08,11436,Wednesday,5,10,2014,d_1349,No Event,No Event,No Event,No Event,1,0,1,41,8
2014-10-09,11436,Thursday,6,10,2014,d_1350,No Event,No Event,No Event,No Event,1,1,1,41,9
2014-10-10,11436,Friday,7,10,2014,d_1351,No Event,No Event,No Event,No Event,1,0,0,41,10
2014-10-11,11437,Saturday,1,10,2014,d_1352,No Event,No Event,No Event,No Event,0,1,1,41,11
2014-10-12,11437,Sunday,2,10,2014,d_1353,No Event,No Event,No Event,No Event,0,1,1,41,12
2014-10-13,11437,Monday,3,10,2014,d_1354,ColumbusDay,National,No Event,No Event,0,1,0,42,13
2014-10-14,11437,Tuesday,4,10,2014,d_1355,No Event,No Event,No Event,No Event,0,0,1,42,14
2014-10-15,11437,Wednesday,5,10,2014,d_1356,No Event,No Event,No Event,No Event,0,1,1,42,15
2014-10-16,11437,Thursday,6,10,2014,d_1357,No Event,No Event,No Event,No Event,0,0,0,42,16
2014-10-17,11437,Friday,7,10,2014,d_1358,No Event,No Event,No Event,No Event,0,0,0,42,17
2014-10-18,11438,Saturday,1,10,2014,d_1359,No Event,No Event,No Event,No Event,0,0,0,42,18
2014-10-19,11438,Sunday,2,10,2014,d_1360,No Event,No Event,No Event,No Event,0,0,0,42,19
2014-10-20,11438,Monday,3,10,2014,d_1361,No Event,No Event,No Event,No Event,0,0,0,43,20
2014-10-21,11438,Tuesday,4,10,2014,d_1362,No Event,No Event,No Event,No Event,0,0,0,43,21
2014-10-22,11438,Wednesday,5,10,2014,d_1363,No Event,No Event,No Event,No Event,0,0,0,43,22
2014-10-23,11438,Thursday,6,10,2014,d_1364,No Event,No Event,No Event,No Event,0,0,0,43,23
2014-10-24,11438,Friday,7,10,2014,d_1365,No Event,No Event,No Event,No Event,0,0,0,43,24
2014-10-25,11439,Saturday,1,10,2014,d_1366,No Event,No Event,No Event,No Event,0,0,0,43,25
2014-10-26,11439,Sunday,2,10,2014,d_1367,No Event,No Event,No Event,No Event,0,0,0,43,26
2014-10-27,11439,Monday,3,10,2014,d_1368,No Event,No Event,No Event,No Event,0,0,0,44,27
2014-10-28,11439,Tuesday,4,10,2014,d_1369,No Event,No Event,No Event,No Event,0,0,0,44,28
2014-10-29,11439,Wednesday,5,10,2014,d_1370,No Event,No Event,No Event,No Event,0,0,0,44,29
2014-10-30,11439,Thursday,6,10,2014,d_1371,No Event,No Event,No Event,No Event,0,0,0,44,30
2014-10-31,11439,Friday,7,10,2014,d_1372,Halloween,Cultural,No Event,No Event,0,0,0,44,31
2014-11-01,11440,Saturday,1,11,2014,d_1373,No Event,No Event,No Event,No Event,1,1,0,44,1
2014-11-02,11440,Sunday,2,11,2014,d_1374,No Event,No Event,No Event,No Event,1,0,1,44,2
2014-11-03,11440,Monday,3,11,2014,d_1375,No Event,No Event,No Event,No Event,1,1,1,45,3
2014-11-04,11440,Tuesday,4,11,2014,d_1376,No Event,No Event,No Event,No Event,1,0,0,45,4
2014-11-05,11440,Wednesday,5,11,2014,d_1377,No Event,No Event,No Event,No Event,1,1,1,45,5
2014-11-06,11440,Thursday,6,11,2014,d_1378,No Event,No Event,No Event,No Event,1,1,1,45,6
2014-11-07,11440,Friday,7,11,2014,d_1379,No Event,No Event,No Event,No Event,1,1,0,45,7
2014-11-08,11441,Saturday,1,11,2014,d_1380,No Event,No Event,No Event,No Event,1,0,1,45,8
2014-11-09,11441,Sunday,2,11,2014,d_1381,No Event,No Event,No Event,No Event,1,1,1,45,9
2014-11-10,11441,Monday,3,11,2014,d_1382,No Event,No Event,No Event,No Event,1,0,0,46,10
2014-11-11,11441,Tuesday,4,11,2014,d_1383,VeteransDay,National,No Event,No Event,0,1,1,46,11
2014-11-12,11441,Wednesday,5,11,2014,d_1384,No Event,No Event,No Event,No Event,0,1,1,46,12
2014-11-13,11441,Thursday,6,11,2014,d_1385,No Event,No Event,No Event,No Event,0,1,0,46,13
2014-11-14,11441,Friday,7,11,2014,d_1386,No Event,No Event,No Event,No Event,0,0,1,46,14
2014-11-15,11442,Saturday,1,11,2014,d_1387,No Event,No Event,No Event,No Event,0,1,1,46,15
2014-11-16,11442,Sunday,2,11,2014,d_1388,No Event,No Event,No Event,No Event,0,0,0,46,16
2014-11-17,11442,Monday,3,11,2014,d_1389,No Event,No Event,No Event,No Event,0,0,0,47,17
2014-11-18,11442,Tuesday,4,11,2014,d_1390,No Event,No Event,No Event,No Event,0,0,0,47,18
2014-11-19,11442,Wednesday,5,11,2014,d_1391,No Event,No Event,No Event,No Event,0,0,0,47,19
2014-11-20,11442,Thursday,6,11,2014,d_1392,No Event,No Event,No Event,No Event,0,0,0,47,20
2014-11-21,11442,Friday,7,11,2014,d_1393,No Event,No Event,No Event,No Event,0,0,0,47,21
2014-11-22,11443,Saturday,1,11,2014,d_1394,No Event,No Event,No Event,No Event,0,0,0,47,22
2014-11-23,11443,Sunday,2,11,2014,d_1395,No Event,No Event,No Event,No Event,0,0,0,47,23
2014-11-24,11443,Monday,3,11,2014,d_1396,No Event,No Event,No Event,No Event,0,0,0,48,24
2014-11-25,11443,Tuesday,4,11,2014,d_1397,No Event,No Event,No Event,No Event,0,0,0,48,25
2014-11-26,11443,Wednesday,5,11,2014,d_1398,No Event,No Event,No Event,No Event,0,0,0,48,26
2014-11-27,11443,Thursday,6,11,2014,d_1399,Thanksgiving,National,No Event,No Event,0,0,0,48,27
2014-11-28,11443,Friday,7,11,2014,d_1400,No Event,No Event,No Event,No Event,0,0,0,48,28
2014-11-29,11444,Saturday,1,11,2014,d_1401,No Event,No Event,No Event,No Event,0,0,0,48,29
2014-11-30,11444,Sunday,2,11,2014,d_1402,No Event,No Event,No Event,No Event,0,0,0,48,30
2014-12-01,11444,Monday,3,12,2014,d_1403,No Event,No Event,No Event,No Event,1,1,0,49,1
2014-12-02,11444,Tuesday,4,12,2014,d_1404,No Event,No Event,No Event,No Event,1,0,1,49,2
2014-12-03,11444,Wednesday,5,12,2014,d_1405,No Event,No Event,No Event,No Event,1,1,1,49,3
2014-12-04,11444,Thursday,6,12,2014,d_1406,No Event,No Event,No Event,No Event,1,0,0,49,4
2014-12-05,11444,Friday,7,12,2014,d_1407,No Event,No Event,No Event,No Event,1,1,1,49,5
2014-12-06,11445,Saturday,1,12,2014,d_1408,No Event,No Event,No Event,No Event,1,1,1,49,6
2014-12-07,11445,Sunday,2,12,2014,d_1409,No Event,No Event,No Event,No Event,1,1,0,49,7
2014-12-08,11445,Monday,3,12,2014,d_1410,No Event,No Event,No Event,No Event,1,0,1,50,8
2014-12-09,11445,Tuesday,4,12,2014,d_1411,No Event,No Event,No Event,No Event,1,1,1,50,9
2014-12-10,11445,Wednesday,5,12,2014,d_1412,No Event,No Event,No Event,No Event,1,0,0,50,10
2014-12-11,11445,Thursday,6,12,2014,d_1413,No Event,No Event,No Event,No Event,0,1,1,50,11
2014-12-12,11445,Friday,7,12,2014,d_1414,No Event,No Event,No Event,No Event,0,1,1,50,12
2014-12-13,11446,Saturday,1,12,2014,d_1415,No Event,No Event,No Event,No Event,0,1,0,50,13
2014-12-14,11446,Sunday,2,12,2014,d_1416,No Event,No Event,No Event,No Event,0,0,1,50,14
2014-12-15,11446,Monday,3,12,2014,d_1417,No Event,No Event,No Event,No Event,0,1,1,51,15
2014-12-16,11446,Tuesday,4,12,2014,d_1418,No Event,No Event,No Event,No Event,0,0,0,51,16
2014-12-17,11446,Wednesday,5,12,2014,d_1419,No Event,No Event,No Event,No Event,0,0,0,51,17
2014-12-18,11446,Thursday,6,12,2014,d_1420,No Event,No Event,No Event,No Event,0,0,0,51,18
2014-12-19,11446,Friday,7,12,2014,d_1421,No Event,No Event,No Event,No Event,0,0,0,51,19
2014-12-20,11447,Saturday,1,12,2014,d_1422,No Event,No Event,No Event,No Event,0,0,0,51,20
2014-12-21,11447,Sunday,2,12,2014,d_1423,No Event,No Event,No Event,No Event,0,0,0,51,21
2014-12-22,11447,Monday,3,12,2014,d_1424,No Event,No Event,No Event,No Event,0,0,0,52,22
2014-12-23,11447,Tuesday,4,12,2014,d_1425,No Event,No Event,No Event,No Event,0,0,0,52,23
2014-12-24,11447,Wednesday,5,12,2014,d_1426,Chanukah End,Religious,No Event,No Event,0,0,0,52,24
2014-12-25,11447,Thursday,6,12,2014,d_1427,Christmas,National,No Event,No Event,0,0,0,52,25
2014-12-26,11447,Friday,7,12,2014,d_1428,No Event,No Event,No Event,No Event,0,0,0,52,26
2014-12-27,11448,Saturday,1,12,2014,d_1429,No Event,No Event,No Event,No Event,0,0,0,52,27
2014-12-28,11448,Sunday,2,12,2014,d_1430,No Event,No Event,No Event,No Event,0,0,0,52,28
2014-12-29,11448,Monday,3,12,2014,d_1431,No Event,No Event,No Event,No Event,0,0,0,1,29
2014-12-30,11448,Tuesday,4,12,2014,d_1432,No Event,No Event,No Event,No Event,0,0,0,1,30
2014-12-31,11448,Wednesday,5,12,2014,d_1433,No Event,No Event,No Event,No Event,0,0,0,1,31
2015-01-01,11448,Thursday,6,1,2015,d_1434,NewYear,National,No Event,No Event,1,1,0,1,1
2015-01-02,11448,Friday,7,1,2015,d_1435,No Event,No Event,No Event,No Event,1,0,1,1,2
2015-01-03,11449,Saturday,1,1,2015,d_1436,No Event,No Event,No Event,No Event,1,1,1,1,3
2015-01-04,11449,Sunday,2,1,2015,d_1437,No Event,No Event,No Event,No Event,1,0,0,1,4
2015-01-05,11449,Monday,3,1,2015,d_1438,No Event,No Event,No Event,No Event,1,1,1,2,5
2015-01-06,11449,Tuesday,4,1,2015,d_1439,No Event,No Event,No Event,No Event,1,1,1,2,6
2015-01-07,11449,Wednesday,5,1,2015,d_1440,OrthodoxChristmas,Religious,No Event,No Event,1,1,0,2,7
2015-01-08,11449,Thursday,6,1,2015,d_1441,No Event,No Event,No Event,No Event,1,0,1,2,8
2015-01-09,11449,Friday,7,1,2015,d_1442,No Event,No Event,No Event,No Event,1,1,1,2,9
2015-01-10,11450,Saturday,1,1,2015,d_1443,No Event,No Event,No Event,No Event,1,0,0,2,10
2015-01-11,11450,Sunday,2,1,2015,d_1444,No Event,No Event,No Event,No Event,0,1,1,2,11
2015-01-12,11450,Monday,3,1,2015,d_1445,No Event,No Event,No Event,No Event,0,1,1,3,12
2015-01-13,11450,Tuesday,4,1,2015,d_1446,No Event,No Event,No Event,No Event,0,1,0,3,13
2015-01-14,11450,Wednesday,5,1,2015,d_1447,No Event,No Event,No Event,No Event,0,0,1,3,14
2015-01-15,11450,Thursday,6,1,2015,d_1448,No Event,No Event,No Event,No Event,0,1,1,3,15
2015-01-16,11450,Friday,7,1,2015,d_1449,No Event,No Event,No Event,No Event,0,0,0,3,16
2015-01-17,11451,Saturday,1,1,2015,d_1450,No Event,No Event,No Event,No Event,0,0,0,3,17
2015-01-18,11451,Sunday,2,1,2015,d_1451,No Event,No Event,No Event,No Event,0,0,0,3,18
2015-01-19,11451,Monday,3,1,2015,d_1452,MartinLutherKingDay,National,No Event,No Event,0,0,0,4,19
2015-01-20,11451,Tuesday,4,1,2015,d_1453,No Event,No Event,No Event,No Event,0,0,0,4,20
2015-01-21,11451,Wednesday,5,1,2015,d_1454,No Event,No Event,No Event,No Event,0,0,0,4,21
2015-01-22,11451,Thursday,6,1,2015,d_1455,No Event,No Event,No Event,No Event,0,0,0,4,22
2015-01-23,11451,Friday,7,1,2015,d_1456,No Event,No Event,No Event,No Event,0,0,0,4,23
2015-01-24,11452,Saturday,1,1,2015,d_1457,No Event,No Event,No Event,No Event,0,0,0,4,24
2015-01-25,11452,Sunday,2,1,2015,d_1458,No Event,No Event,No Event,No Event,0,0,0,4,25
2015-01-26,11452,Monday,3,1,2015,d_1459,No Event,No Event,No Event,No Event,0,0,0,5,26
2015-01-27,11452,Tuesday,4,1,2015,d_1460,No Event,No Event,No Event,No Event,0,0,0,5,27
2015-01-28,11452,Wednesday,5,1,2015,d_1461,No Event,No Event,No Event,No Event,0,0,0,5,28
2015-01-29,11452,Thursday,6,1,2015,d_1462,No Event,No Event,No Event,No Event,0,0,0,5,29
2015-01-30,11452,Friday,7,1,2015,d_1463,No Event,No Event,No Event,No Event,0,0,0,5,30
2015-01-31,11501,Saturday,1,1,2015,d_1464,No Event,No Event,No Event,No Event,0,0,0,5,31
2015-02-01,11501,Sunday,2,2,2015,d_1465,SuperBowl,Sporting,No Event,No Event,1,1,0,5,1
2015-02-02,11501,Monday,3,2,2015,d_1466,No Event,No Event,No Event,No Event,1,0,1,6,2
2015-02-03,11501,Tuesday,4,2,2015,d_1467,No Event,No Event,No Event,No Event,1,1,1,6,3
2015-02-04,11501,Wednesday,5,2,2015,d_1468,No Event,No Event,No Event,No Event,1,0,0,6,4
2015-02-05,11501,Thursday,6,2,2015,d_1469,No Event,No Event,No Event,No Event,1,1,1,6,5
2015-02-06,11501,Friday,7,2,2015,d_1470,No Event,No Event,No Event,No Event,1,1,1,6,6
2015-02-07,11502,Saturday,1,2,2015,d_1471,No Event,No Event,No Event,No Event,1,1,0,6,7
2015-02-08,11502,Sunday,2,2,2015,d_1472,No Event,No Event,No Event,No Event,1,0,1,6,8
2015-02-09,11502,Monday,3,2,2015,d_1473,No Event,No Event,No Event,No Event,1,1,1,7,9
2015-02-10,11502,Tuesday,4,2,2015,d_1474,No Event,No Event,No Event,No Event,1,0,0,7,10
2015-02-11,11502,Wednesday,5,2,2015,d_1475,No Event,No Event,No Event,No Event,0,1,1,7,11
2015-02-12,11502,Thursday,6,2,2015,d_1476,No Event,No Event,No Event,No Event,0,1,1,7,12
2015-02-13,11502,Friday,7,2,2015,d_1477,No Event,No Event,No Event,No Event,0,1,0,7,13
2015-02-14,11503,Saturday,1,2,2015,d_1478,ValentinesDay,Cultural,No Event,No Event,0,0,1,7,14
2015-02-15,11503,Sunday,2,2,2015,d_1479,No Event,No Event,No Event,No Event,0,1,1,7,15
2015-02-16,11503,Monday,3,2,2015,d_1480,PresidentsDay,National,No Event,No Event,0,0,0,8,16
2015-02-17,11503,Tuesday,4,2,2015,d_1481,No Event,No Event,No Event,No Event,0,0,0,8,17
2015-02-18,11503,Wednesday,5,2,2015,d_1482,LentStart,Religious,No Event,No Event,0,0,0,8,18
2015-02-19,11503,Thursday,6,2,2015,d_1483,No Event,No Event,No Event,No Event,0,0,0,8,19
2015-02-20,11503,Friday,7,2,2015,d_1484,No Event,No Event,No Event,No Event,0,0,0,8,20
2015-02-21,11504,Saturday,1,2,2015,d_1485,No Event,No Event,No Event,No Event,0,0,0,8,21
2015-02-22,11504,Sunday,2,2,2015,d_1486,No Event,No Event,No Event,No Event,0,0,0,8,22
2015-02-23,11504,Monday,3,2,2015,d_1487,No Event,No Event,No Event,No Event,0,0,0,9,23
2015-02-24,11504,Tuesday,4,2,2015,d_1488,No Event,No Event,No Event,No Event,0,0,0,9,24
2015-02-25,11504,Wednesday,5,2,2015,d_1489,LentWeek2,Religious,No Event,No Event,0,0,0,9,25
2015-02-26,11504,Thursday,6,2,2015,d_1490,No Event,No Event,No Event,No Event,0,0,0,9,26
2015-02-27,11504,Friday,7,2,2015,d_1491,No Event,No Event,No Event,No Event,0,0,0,9,27
2015-02-28,11505,Saturday,1,2,2015,d_1492,No Event,No Event,No Event,No Event,0,0,0,9,28
2015-03-01,11505,Sunday,2,3,2015,d_1493,No Event,No Event,No Event,No Event,1,1,0,9,1
2015-03-02,11505,Monday,3,3,2015,d_1494,No Event,No Event,No Event,No Event,1,0,1,10,2
2015-03-03,11505,Tuesday,4,3,2015,d_1495,No Event,No Event,No Event,No Event,1,1,1,10,3
2015-03-04,11505,Wednesday,5,3,2015,d_1496,No Event,No Event,No Event,No Event,1,0,0,10,4
2015-03-05,11505,Thursday,6,3,2015,d_1497,Purim End,Religious,No Event,No Event,1,1,1,10,5
2015-03-06,11505,Friday,7,3,2015,d_1498,No Event,No Event,No Event,No Event,1,1,1,10,6
2015-03-07,11506,Saturday,1,3,2015,d_1499,No Event,No Event,No Event,No Event,1,1,0,10,7
2015-03-08,11506,Sunday,2,3,2015,d_1500,No Event,No Event,No Event,No Event,1,0,1,10,8
2015-03-09,11506,Monday,3,3,2015,d_1501,No Event,No Event,No Event,No Event,1,1,1,11,9
2015-03-10,11506,Tuesday,4,3,2015,d_1502,No Event,No Event,No Event,No Event,1,0,0,11,10
2015-03-11,11506,Wednesday,5,3,2015,d_1503,No Event,No Event,No Event,No Event,0,1,1,11,11
2015-03-12,11506,Thursday,6,3,2015,d_1504,No Event,No Event,No Event,No Event,0,1,1,11,12
2015-03-13,11506,Friday,7,3,2015,d_1505,No Event,No Event,No Event,No Event,0,1,0,11,13
2015-03-14,11507,Saturday,1,3,2015,d_1506,No Event,No Event,No Event,No Event,0,0,1,11,14
2015-03-15,11507,Sunday,2,3,2015,d_1507,No Event,No Event,No Event,No Event,0,1,1,11,15
2015-03-16,11507,Monday,3,3,2015,d_1508,No Event,No Event,No Event,No Event,0,0,0,12,16
2015-03-17,11507,Tuesday,4,3,2015,d_1509,StPatricksDay,Cultural,No Event,No Event,0,0,0,12,17
2015-03-18,11507,Wednesday,5,3,2015,d_1510,No Event,No Event,No Event,No Event,0,0,0,12,18
2015-03-19,11507,Thursday,6,3,2015,d_1511,No Event,No Event,No Event,No Event,0,0,0,12,19
2015-03-20,11507,Friday,7,3,2015,d_1512,No Event,No Event,No Event,No Event,0,0,0,12,20
2015-03-21,11508,Saturday,1,3,2015,d_1513,No Event,No Event,No Event,No Event,0,0,0,12,21
2015-03-22,11508,Sunday,2,3,2015,d_1514,No Event,No Event,No Event,No Event,0,0,0,12,22
2015-03-23,11508,Monday,3,3,2015,d_1515,No Event,No Event,No Event,No Event,0,0,0,13,23
2015-03-24,11508,Tuesday,4,3,2015,d_1516,No Event,No Event,No Event,No Event,0,0,0,13,24
2015-03-25,11508,Wednesday,5,3,2015,d_1517,No Event,No Event,No Event,No Event,0,0,0,13,25
2015-03-26,11508,Thursday,6,3,2015,d_1518,No Event,No Event,No Event,No Event,0,0,0,13,26
2015-03-27,11508,Friday,7,3,2015,d_1519,No Event,No Event,No Event,No Event,0,0,0,13,27
2015-03-28,11509,Saturday,1,3,2015,d_1520,No Event,No Event,No Event,No Event,0,0,0,13,28
2015-03-29,11509,Sunday,2,3,2015,d_1521,No Event,No Event,No Event,No Event,0,0,0,13,29
2015-03-30,11509,Monday,3,3,2015,d_1522,No Event,No Event,No Event,No Event,0,0,0,14,30
2015-03-31,11509,Tuesday,4,3,2015,d_1523,No Event,No Event,No Event,No Event,0,0,0,14,31
2015-04-01,11509,Wednesday,5,4,2015,d_1524,No Event,No Event,No Event,No Event,1,1,0,14,1
2015-04-02,11509,Thursday,6,4,2015,d_1525,No Event,No Event,No Event,No Event,1,0,1,14,2
2015-04-03,11509,Friday,7,4,2015,d_1526,No Event,No Event,No Event,No Event,1,1,1,14,3
2015-04-04,11510,Saturday,1,4,2015,d_1527,No Event,No Event,No Event,No Event,1,0,0,14,4
2015-04-05,11510,Sunday,2,4,2015,d_1528,Easter,Cultural,No Event,No Event,1,1,1,14,5
2015-04-06,11510,Monday,3,4,2015,d_1529,No Event,No Event,No Event,No Event,1,1,1,15,6
2015-04-07,11510,Tuesday,4,4,2015,d_1530,No Event,No Event,No Event,No Event,1,1,0,15,7
2015-04-08,11510,Wednesday,5,4,2015,d_1531,No Event,No Event,No Event,No Event,1,0,1,15,8
2015-04-09,11510,Thursday,6,4,2015,d_1532,No Event,No Event,No Event,No Event,1,1,1,15,9
2015-04-10,11510,Friday,7,4,2015,d_1533,No Event,No Event,No Event,No Event,1,0,0,15,10
2015-04-11,11511,Saturday,1,4,2015,d_1534,Pesach End,Religious,No Event,No Event,0,1,1,15,11
2015-04-12,11511,Sunday,2,4,2015,d_1535,OrthodoxEaster,Religious,No Event,No Event,0,1,1,15,12
2015-04-13,11511,Monday,3,4,2015,d_1536,No Event,No Event,No Event,No Event,0,1,0,16,13
2015-04-14,11511,Tuesday,4,4,2015,d_1537,No Event,No Event,No Event,No Event,0,0,1,16,14
2015-04-15,11511,Wednesday,5,4,2015,d_1538,No Event,No Event,No Event,No Event,0,1,1,16,15
2015-04-16,11511,Thursday,6,4,2015,d_1539,No Event,No Event,No Event,No Event,0,0,0,16,16
2015-04-17,11511,Friday,7,4,2015,d_1540,No Event,No Event,No Event,No Event,0,0,0,16,17
2015-04-18,11512,Saturday,1,4,2015,d_1541,No Event,No Event,No Event,No Event,0,0,0,16,18
2015-04-19,11512,Sunday,2,4,2015,d_1542,No Event,No Event,No Event,No Event,0,0,0,16,19
2015-04-20,11512,Monday,3,4,2015,d_1543,No Event,No Event,No Event,No Event,0,0,0,17,20
2015-04-21,11512,Tuesday,4,4,2015,d_1544,No Event,No Event,No Event,No Event,0,0,0,17,21
2015-04-22,11512,Wednesday,5,4,2015,d_1545,No Event,No Event,No Event,No Event,0,0,0,17,22
2015-04-23,11512,Thursday,6,4,2015,d_1546,No Event,No Event,No Event,No Event,0,0,0,17,23
2015-04-24,11512,Friday,7,4,2015,d_1547,No Event,No Event,No Event,No Event,0,0,0,17,24
2015-04-25,11513,Saturday,1,4,2015,d_1548,No Event,No Event,No Event,No Event,0,0,0,17,25
2015-04-26,11513,Sunday,2,4,2015,d_1549,No Event,No Event,No Event,No Event,0,0,0,17,26
2015-04-27,11513,Monday,3,4,2015,d_1550,No Event,No Event,No Event,No Event,0,0,0,18,27
2015-04-28,11513,Tuesday,4,4,2015,d_1551,No Event,No Event,No Event,No Event,0,0,0,18,28
2015-04-29,11513,Wednesday,5,4,2015,d_1552,No Event,No Event,No Event,No Event,0,0,0,18,29
2015-04-30,11513,Thursday,6,4,2015,d_1553,No Event,No Event,No Event,No Event,0,0,0,18,30
2015-05-01,11513,Friday,7,5,2015,d_1554,No Event,No Event,No Event,No Event,1,1,0,18,1
2015-05-02,11514,Saturday,1,5,2015,d_1555,No Event,No Event,No Event,No Event,1,0,1,18,2
2015-05-03,11514,Sunday,2,5,2015,d_1556,No Event,No Event,No Event,No Event,1,1,1,18,3
2015-05-04,11514,Monday,3,5,2015,d_1557,No Event,No Event,No Event,No Event,1,0,0,19,4
2015-05-05,11514,Tuesday,4,5,2015,d_1558,Cinco De Mayo,Cultural,No Event,No Event,1,1,1,19,5
2015-05-06,11514,Wednesday,5,5,2015,d_1559,No Event,No Event,No Event,No Event,1,1,1,19,6
2015-05-07,11514,Thursday,6,5,2015,d_1560,No Event,No Event,No Event,No Event,1,1,0,19,7
2015-05-08,11514,Friday,7,5,2015,d_1561,No Event,No Event,No Event,No Event,1,0,1,19,8
2015-05-09,11515,Saturday,1,5,2015,d_1562,No Event,No Event,No Event,No Event,1,1,1,19,9
2015-05-10,11515,Sunday,2,5,2015,d_1563,Mother's day,Cultural,No Event,No Event,1,0,0,19,10
2015-05-11,11515,Monday,3,5,2015,d_1564,No Event,No Event,No Event,No Event,0,1,1,20,11
2015-05-12,11515,Tuesday,4,5,2015,d_1565,No Event,No Event,No Event,No Event,0,1,1,20,12
2015-05-13,11515,Wednesday,5,5,2015,d_1566,No Event,No Event,No Event,No Event,0,1,0,20,13
2015-05-14,11515,Thursday,6,5,2015,d_1567,No Event,No Event,No Event,No Event,0,0,1,20,14
2015-05-15,11515,Friday,7,5,2015,d_1568,No Event,No Event,No Event,No Event,0,1,1,20,15
2015-05-16,11516,Saturday,1,5,2015,d_1569,No Event,No Event,No Event,No Event,0,0,0,20,16
2015-05-17,11516,Sunday,2,5,2015,d_1570,No Event,No Event,No Event,No Event,0,0,0,20,17
2015-05-18,11516,Monday,3,5,2015,d_1571,No Event,No Event,No Event,No Event,0,0,0,21,18
2015-05-19,11516,Tuesday,4,5,2015,d_1572,No Event,No Event,No Event,No Event,0,0,0,21,19
2015-05-20,11516,Wednesday,5,5,2015,d_1573,No Event,No Event,No Event,No Event,0,0,0,21,20
2015-05-21,11516,Thursday,6,5,2015,d_1574,No Event,No Event,No Event,No Event,0,0,0,21,21
2015-05-22,11516,Friday,7,5,2015,d_1575,No Event,No Event,No Event,No Event,0,0,0,21,22
2015-05-23,11517,Saturday,1,5,2015,d_1576,No Event,No Event,No Event,No Event,0,0,0,21,23
2015-05-24,11517,Sunday,2,5,2015,d_1577,No Event,No Event,No Event,No Event,0,0,0,21,24
2015-05-25,11517,Monday,3,5,2015,d_1578,MemorialDay,National,No Event,No Event,0,0,0,22,25
2015-05-26,11517,Tuesday,4,5,2015,d_1579,No Event,No Event,No Event,No Event,0,0,0,22,26
2015-05-27,11517,Wednesday,5,5,2015,d_1580,No Event,No Event,No Event,No Event,0,0,0,22,27
2015-05-28,11517,Thursday,6,5,2015,d_1581,No Event,No Event,No Event,No Event,0,0,0,22,28
2015-05-29,11517,Friday,7,5,2015,d_1582,No Event,No Event,No Event,No Event,0,0,0,22,29
2015-05-30,11518,Saturday,1,5,2015,d_1583,No Event,No Event,No Event,No Event,0,0,0,22,30
2015-05-31,11518,Sunday,2,5,2015,d_1584,No Event,No Event,No Event,No Event,0,0,0,22,31
